"Order","Suborder","Family","species","Meioformula","Citation"
"Coleoptera","Polyphaga","Pleocomidae","Pleocoma crinita     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Pleocomidae","Pleocoma dubitalis     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Pleocomidae","Pleocoma minor     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Pleocomidae","Pleocoma simi     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Ptiliidae","Ptinella aptera","","Taylor (1981)"
"Coleoptera","Polyphaga","Ptiliidae","Ptinella errabunda","","Taylor (1981)"
"Coleoptera","Polyphaga","Ptiliidae","Ptinella taylorae","","Taylor (1981)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus bombitor","2n=22M 10+Xyp","Yadav, Burra, and Dange (1989)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus decanus     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus duvauceli     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus epipleuralis","2n=22M 10+Xyp","Yadav, Burra, and Dange (1989)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus incurvatus     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus lasiopygus     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus limbatus     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus sp.     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus sp. (M-42)    ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus versutus     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adoretus versutus     ","2n=24M 11+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adorrhinyptia dorsalis     ","2n=22M 10+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adorrhinyptia sp.     ","2n=16M 7+Xyr","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adorrhinyptia sp.     ","2n=18M 8+Xyr","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Adorrhinyptia sp.     ","2n=20M 9+Xyr","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aegiala areria     ","2n=20M ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Aegiala blanchardi     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Aegialia areria","2n=20M/2n=20F 9+XY","Wilson and Angus (2004c)"
"Coleoptera","Polyphaga","Scarabaeidae","Aeqialia areria     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aeqialia blanchardi     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Allomyrina dichotoma     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Amaurodes passerini","2n=20M 9+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Scarabaeidae","Amaurodes passerini","2n=20M 9+Xyp","A. Dutrillaux and Dutrillaux (2016)"
"Coleoptera","Polyphaga","Scarabaeidae","Amphimallon majale","2n=20M 9+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Scarabaeidae","Amphimallon solstitialis     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anisoplia flavipennis","2n=20M 9+Xyp","A. Dutrillaux, Mamuris, and Dutrillaux (2013)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala bengalensis     ","2n=18M 8+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala corpulenta     ","2n=18M 8+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala cuprea     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala dorsalis     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala dubia","2n=20M 9+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala lucens     ","2n=20M 9+Xyr","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala luciae","2n=20M 9+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala polita     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala ruficapilla     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala rufocuprea     ","2n=18M 8+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala rufocuprea     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala sp.     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala superflua     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala varicolor     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomala vestigator     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anomiopsides heteroclyta     ","2n=18M ","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Anoplotrupes balyi     ","2n=22M 10+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Anoplotrupes stercorosus","2n=20M/2n=20F 9+Xyp","Wilson and Angus (2004c)"
"Coleoptera","Polyphaga","Scarabaeidae","Anoplotrupes stercorosus     ","2n=22M 10+XY","Colomba, Vitturi, Volpe, Lannino, and Zunino (2004)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius abdomilis","2n=19M 9+XO","R. Angus (2009)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius ater     ","2n=20M 9+XY","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius bonvouloiri","2n=20M 9+XY","R. Angus (2009)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius borealis     ","2n=20M 9+Xyp","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius coniugatus     ","2n=20M 9+XY","Wilson and Angus (2004b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius conspurcatus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius consputus     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2003)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius constans     ","2n=20M 9+XY","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius contamitus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius depressus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius distinctus     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius distintus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius elevatus     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius erraticus     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2005b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius fasciatus     ","2n=20M 9+XY","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius fimetarius     ","2n=20M 9+XY","Wilson (2001)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius foetens     ","2n=20M ","Wilson and Angus (2004b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius foetidus     ","2n=20M ","Wilson and Angus (2004b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius fossor     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2005b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius haemorrhoidalis     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2005b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius lapponum     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius lineolatus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius lividus","2n=20M/2n=20F 9+XY","R. Angus, Wilson, and Mann (2004)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius luridus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius moestus     ","2n=22M 10+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius nemoralis     ","2n=20F ","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius niger","2n=20M 9+XY","Matz and Angus (2005)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius obliteratus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius paganettii","2n=20M 9+XY","Matz and Angus (2005)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius paykulli     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius pedellus     ","2n=20M 9+XY","Wilson (2001)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius plagiatus","2n=20M 9+XY","Matz and Angus (2005)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius prodromus     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2003)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius pseudolividus","2n=20M/2n=20F 9+XY","R. Angus, Wilson, and Mann (2004)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius pusillus","2n=20M ","Yadav, Burra, and Singh (1987)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius rufipes     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius rufus     ","2n=20M 9+Xyp","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius scrutator     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2005b)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius sphacelatus     ","2n=20M/2n=20F 9+XY","Wilson and Angus (2003)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius sticticus     ","2n=20M 9+XY","Wilson and Angus (2004a)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius subterraneus     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius vittatus mundus    ","2n=20M 9+XY","Wilson and Angus (2006)"
"Coleoptera","Polyphaga","Scarabaeidae","Aphodius wilsoe","2n=20M 9+XY","Matz and Angus (2005)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia carita","2n=20M 9+Xyp","Yadav, Burra, and Singh (1987)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia ferruginea     ","2n=19M 9+XO","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia nigricans     ","2n=19M 9+XO","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia nigricans     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia proxima","2n=20M 9+Xyp","Yadav, Burra, and Singh (1987)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia sp, nr. nigricans   ","2n=19M 9+XO","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia sp.     ","2n=21M 10+XO","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia sp.     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Apogonia unistraita     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Archophileurus vervex     ","2n=16M 7+NeoXY","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Aserica pilula     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Aserica sp.     ","2n=19M 9+XO","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius fossor     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius haemorrhoidalis     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius merdarius     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius rufipus     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius rufus     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius scrutator     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Ataenius spretulus     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Atheuchus sp","2n=16M 7+XY","D. C. Cabral-de Mello, Oliveira, de Moura, and Martins (2011)"
"Coleoptera","Polyphaga","Scarabaeidae","Athyreus excavatus     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Augosoma centaurus","2n=18M 8+NeoXY","A. Dutrillaux, Mamuris, and Dutrillaux (2013)"
"Coleoptera","Polyphaga","Scarabaeidae","Autoserica assamensis     ","2n=30M 14+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Autoserica sp.     ","2n=18M 8+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Autoserica sp.     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Bolbelasmus arcuatus","2n=20M 9+Xyp","Kaur and Yadav (2014a)"
"Coleoptera","Polyphaga","Scarabaeidae","Bolbites onitoides     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Bolboceras quadridens     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Bolboceras sp.","2n=20M 9+Xyp","Dange and Rathore (2010)"
"Coleoptera","Polyphaga","Scarabaeidae","Bolboceratops indicum     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Bolbocerus indicum","2n=20M 9+Xyp","Kaur and Yadav (2014a)"
"Coleoptera","Polyphaga","Scarabaeidae","Bothynus striatellus     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Bubas bison     ","2n=20M 9+XY","R. Angus, Wilson, and Mann (2007)"
"Coleoptera","Polyphaga","Scarabaeidae","Bubas bubaloides     ","2n=20M 9+XY","R. Angus, Wilson, and Mann (2007)"
"Coleoptera","Polyphaga","Scarabaeidae","Bubas bubalus     ","2n=20M 9+XY","R. Angus, Wilson, and Mann (2007)"
"Coleoptera","Polyphaga","Scarabaeidae","Caccobius schreberi     ","2n=20M 9+XY","Wilson and Angus (2005a)"
"Coleoptera","Polyphaga","Scarabaeidae","Caccobius schreberi     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthidium breve     ","2n=18M 8+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthochilum andyi     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthochilum hispidum     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthochilum histeroides     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthochilum oakleyi     ","2n=18M 8+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthon aff carborius    ","2n=20M 9+Xyp","D. C. Cabral-de Mello, de Oliveira, Ramos, and de Moura (2008)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthon chalybaeus     ","2n=20M 9+Xyp","D. C. Cabral-de Mello, de Oliveira, Ramos, and de Moura (2008)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthon indigaceus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthon muticus     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthon septemmaculatus     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Canthon staigi","2n=18M 8+Xyp","D. C. Cabral-de Mello, Oliveira, de Moura, and Martins (2011)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius aff. Sagax    ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius molossus     ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius molossus     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius molossus     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius pithecius     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius sagax     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius sp1     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius sp2     ","2n=20M 9+Xyr","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Catharsius sp3     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Ceratophyus hoffmannseggi","2n=16M 7+XY","R. Angus (2011)"
"Coleoptera","Polyphaga","Scarabaeidae","Cetonia aurata     ","2n=20M 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Cetonia aurataeformis     ","2n=20M ","A. Dutrillaux, Mercier, Xie, and Dutrillaux (2008)"
"Coleoptera","Polyphaga","Scarabaeidae","Cetonia roelofsi     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Chalcosoma atlas","2n=20M 9+NeoXY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Scarabaeidae","Cheironitis furcifer     ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Chiron digitatus     ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Chiron digitatus     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Chlorocala africa","2n=14M 6+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Scarabaeidae","Chlorocala africa","2n=14M 6+Xyp","A. Dutrillaux and Dutrillaux (2016)"
"Coleoptera","Polyphaga","Scarabaeidae","Clinteria spilota     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Cnemotrupes splendidus miarophagus","2n=22M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Coenochilus trabecula     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris fricator     ","2n=21M 10+XO","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris frictator     ","2n=21M 10+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris hispanus cavolinii    ","2n=18M/2n=18F 8+XY","Falahee and Angus (2010)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris hispanus cavolinii    ","2n=19M ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris hispanus hispanus    ","2n=18M/2n=18F 8+XY","Falahee and Angus (2010)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris hispanus hispanus    ","2n=18M 8+XY","R. Angus, Wilson, and Mann (2007)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris incertus     ","2n=14M 6+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris lugubris     ","2n=14M 6+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris lunaris     ","2n=20M 9+XY","R. Angus, Wilson, and Mann (2007)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris sinicus     ","2n=14M 6+Xyp","R. Angus, Wilson, and Mann (2007)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris sp.     ","2n=14M 6+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Copris tullius     ","2n=20M ","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Coprophanaeus cyanescens     ","2n=20M 9+Xyp","Mendes-Neto et al. (2010)"
"Coleoptera","Polyphaga","Scarabaeidae","Coprophanaeus dardanus     ","2n=20M 9+XY","D. C. Cabral-de Mello, de Oliveira, Ramos, and de Moura (2008)"
"Coleoptera","Polyphaga","Scarabaeidae","Coprophanaeus ensifer     ","2n=20M 9+XY","Mendes-Neto et al. (2010)"
"Coleoptera","Polyphaga","Scarabaeidae","Cotalpa lanigera     ","2n=20M/2n=20F 9+XY","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Cotalpa lanigera     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Cremastocheilus armatus     ","2n=20M 9+Xyp","Yadav, Pillai, and Karamjeet (1979)"
"Coleoptera","Polyphaga","Scarabaeidae","Cyclocephala insulicola     ","2n=20M 9+Xyp","A. Dutrillaux, Xie, and Dutrillaux (2008a)"
"Coleoptera","Polyphaga","Scarabaeidae","Cyclocephala lutea     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Scarabaeidae","Cyclocephala maffafa grandis    ","2n=20M 9+Xyp","A. Dutrillaux, Xie, and Dutrillaux (2008a)"
