Kingdom,Class,Order,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified SCS,Citation
Animalia,Insecta,Diptera,Sarcophagidae,Hystricocnema,plinthopyga,Achiasmatic,Male,12,XY,XY,"; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University.Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy"
Animalia,Insecta,Diptera,Sarcophagidae,Kellymyia,kellyi,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Neobellieria,bullata,Achiasmatic,Male,12,XY,XY,"Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University.; Boyes, J. (1963). Somatic Chromosomes of Higher Diptera: VII. Sarcophagid Species in Relation to Their Taxonomy. Canadian Journal of Zoology 41(7): 1191-1204."
Animalia,Insecta,Diptera,Sarcophagidae,Neobellieria,cooleyi,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Paraphrissopoda,chrysostoma,Achiasmatic,Male,12,XY,XY,"Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy; Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sarcophagidae,Parasarcophaga,albiceps,Achiasmatic,Male,12,XY,XY,Kaul et al 1978. Cytogenetics of the genus Parasarcophaga (Sarcophagidae: Diptera)
Animalia,Insecta,Diptera,Sarcophagidae,Parasarcophaga,argyrostoma,Achiasmatic,Male,12,XY,XY,Kaul et al 1978. Cytogenetics of the genus Parasarcophaga (Sarcophagidae: Diptera)
Animalia,Insecta,Diptera,Sarcophagidae,Parasarcophaga,knabi,Achiasmatic,Male,12,XY,XY,Kaul et al 1978. Cytogenetics of the genus Parasarcophaga (Sarcophagidae: Diptera)
Animalia,Insecta,Diptera,Sarcophagidae,Parasarcophaga,misera,Achiasmatic,Male,12,XY,XY,Kaul et al 1978. Cytogenetics of the genus Parasarcophaga (Sarcophagidae: Diptera)
Animalia,Insecta,Diptera,Sarcophagidae,Parasarcophaga,ruficornis,Achiasmatic,Male,12,XY,XY,Kaul et al 1978. Cytogenetics of the genus Parasarcophaga (Sarcophagidae: Diptera)
Animalia,Insecta,Diptera,Sarcophagidae,Pattonela,intermutans,Achiasmatic,Male,12,XY,XY,"Parise-Maltempi and Avancini 2000. Cytogenetics of the neotropical flesh fly Pattonela intermutans (Diptera, Sarcophagidae)"
Animalia,Insecta,Diptera,Sarcophagidae,Protodexia,australis,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1953). Somatic Chromosomes of Higher Diptera: II. Differentiation of Sarcophagid Species. Canadian Journal of Zoology 31(6): 561-576."
Animalia,Insecta,Diptera,Sarcophagidae,Protodexia,hunteri,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1953). Somatic Chromosomes of Higher Diptera: II. Differentiation of Sarcophagid Species. Canadian Journal of Zoology 31(6): 561-576."
Animalia,Insecta,Diptera,Sarcophagidae,Pseudosarcophaga,affinis,Achiasmatic,Male,18,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Sarcophagidae,Pseudosarcophaga,affinis,Achiasmatic,Male,20,not reported,,"Boyes, J. (1953). Somatic Chromosomes of Higher Diptera: II. Differentiation of Sarcophagid Species. Canadian Journal of Zoology 31(6): 561-576."
Animalia,Insecta,Diptera,Sarcophagidae,Pseudosarcophaga,affinis,Achiasmatic,Male,18,not reported,,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sarcophagidae,Ravinia,communis,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Ravinia,duplicata,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Ravinia,l'herminieri,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Sarcophagidae,Ravinia,peniculata,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Ravinia,pusiola,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Ravinia,querula,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Rawinia,peniculata,Achiasmatic,Male,12,XY,XY,"Metz, C. W. (1916). Chromosome Studies on the Diptera. II. The Paired Association of Chromosomes in the Diptera, and its Significance. Journal of Experimental Zoology 21(2): 213-279."
Animalia,Insecta,Diptera,Sarcophagidae,Sacrophaga,carnria,Achiasmatic,Male,12,XY,XY,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sarcophagidae,Sacrophaga,sgrracinae,Achiasmatic,Male,12,XY,XY,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sarcophagidae,Sacrophaga,sp,Achiasmatic,Male,12,XY,XY,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sarcophagidae,Sacrophaga,tuberosa,Achiasmatic,Male,12,XY,XY,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,aldrichi,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1953). Somatic Chromosomes of Higher Diptera: II. Differentiation of Sarcophagid Species. Canadian Journal of Zoology 31(6): 561-576."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,argyrostoma,Achiasmatic,Male,12,XY,XY,Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy; Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,bullata,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,carnaria,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,cooleyi,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1953). Somatic Chromosomes of Higher Diptera: II. Differentiation of Sarcophagid Species. Canadian Journal of Zoology 31(6): 561-576."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,crassipalpis,Achiasmatic,Male,12,XY,XY,Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,dalmatina,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,exuberans,Achiasmatic,Male,12,XY,XY,Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy; Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,falculata,Achiasmatic,Male,12,XY,XY,Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy; Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,latisterna,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,occipitalis,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,raversa,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,sarraceniae,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,securifera,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,sp,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophaga,tuberosa,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sarcophagidae,Sarcophage,latisterna,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sarcophagidae,Servasia,aculeata,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Servasia,australis,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Servasia,reversa,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Servasia,sp.,Achiasmatic,Male,12,not reported,,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Servasia,tergata,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Sarcophagidae,Wohlfahrtia,meigeni,Achiasmatic,Male,12,XY,XY,Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy
Animalia,Insecta,Diptera,Sarcophagidae,Wohlfahrtia,opaca,Achiasmatic,Male,12,XY,XY,Boyes 1963. Somatic Chromosomes of Higher Diptera. VII. Sarcophagid species in relation to their taxonomy
Animalia,Insecta,Diptera,Scathophagidae,Cordilura,ontario,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Cordilura,praensia,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Cordilura,varipes,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Neochirosia,nuda,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Orthochaeta,hirtipes,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Scaptophaga,furcala,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Scathophagidae,Scaptophaga,nigrolimbata,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Scathophagidae,Scaptophaga,pallida,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Scathophagidae,Scaptophaga,stercoraria,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Scathophagidae,Scathopaga,nigrolimbala,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Scathophaga,furcata,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scathophagidae,Scathophaga,pallida,Achiasmatic,Male,12,XY,XY,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Scathophagidae,Scathophaga,stercoraria,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Scatopsidae,Scatopse,notata,Achiasmatic,Male,12,XY,XY,"Wolf, E. (1941). Die Chromosomen in der Spermatogenese einiger Nematoceren. Zeitschrift fr Zellforschung und Mikroskopische Anatomie Abt. B Chromosoma 2(1): 192-246."
Animalia,Insecta,Diptera,Scatopsidae,Scatopse,sp,Achiasmatic,Male,12,XY,XY,"Wolf, E. (1941). Die Chromosomen in der Spermatogenese einiger Nematoceren. Zeitschrift fr Zellforschung und Mikroskopische Anatomie Abt. B Chromosoma 2(1): 192-246."
Animalia,Insecta,Diptera,Sciaridae,Bradysia,hygida,Achiasmatic,Male,8,XO,XO,Borges et al 2000. Unequal X chromosomes in Bradysia hygida (Diptera: Sciaridae) females: karyotype assembly and morphometric Analysis; Gaspar et al. 2002. NOR sites detected by Ag-DAPI staining of an unusal autosome chromosome of Bradysia hygida (Diptera: Sciaridae) colocalize with C-banded heterochromatic region
Animalia,Insecta,Diptera,Sciaridae,Rhynchosciara,americana,Achiasmatic,Male,8,XO,XO,Stocker et al. 1993. A molecular cytogenetic comparison between Rhynchosciara americana and Rhynchosciara hollaenderi (Diptera: Sciaridae)
Animalia,Insecta,Diptera,Sciaridae,Rhynchosciara,hollaenderi,Achiasmatic,Male,8,XO,XO,Stocker et al. 1993. A molecular cytogenetic comparison between Rhynchosciara americana and Rhynchosciara hollaenderi (Diptera: Sciaridae)
Animalia,Insecta,Diptera,Sciaridae,Sciara,agarica,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,coprophila,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,fenestralis,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,nacta,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,ocellaris,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,pauciseta,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,prolifica,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,reynoldsi,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,similans,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Sciara,sp,Achiasmatic,Male,8,XO,XO,"Makino, S. (1951). An atlas of the chromosome numbers in Animals. Ames, Iowa, Iowa State College Press."
Animalia,Insecta,Diptera,Sciaridae,Trichosia,pubescens,Achiasmatic,Male,8,XO,XO,"Amabis, J.M., F.C. Reinach, N. Andrews. 1979. Spermatogenesis in trichosia pubescence (Diptera: Sciaridae). Journal of Cell Science. 36(1): 199-213."
Animalia,Insecta,Diptera,Sciomyzidae,Antichaeta,melanosoma,Achiasmatic,Male,12,not reported,,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Atrichomelina,pubera,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Colobaea,americana,Achiasmatic,Male,12,not reported,,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dichetophora,boyesi,Achiasmatic,Male,12,not reported,,"Boyes et al 1972. Further cytotaxonomic studies of Sciomyzidae, with description of a new species, Dichetophora boyesi steyskal (Diptera: Acalyptrateae)"
Animalia,Insecta,Diptera,Sciomyzidae,Dichrochirosa,dissimilis,Achiasmatic,Male,12,not reported,,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dichrochirosa,sp,Achiasmatic,Male,12,XY,XY,"Boyes, J., L. Knutson, K. Jan and C. Berg (1969). Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae). Transactions of the American Microscopical Society 88: 331-356."
Animalia,Insecta,Diptera,Sciomyzidae,Dichrochirosa,sp.Neardissimilis,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,atlantica,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,brimleyi,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,brimleyiE,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,floridensis,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,sabroski,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,sabroskyi,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,stricta,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,texensis,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,txensis,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,umbrarum,Achiasmatic,Male,12,XY,XY,"Boyes et al 1972. Further cytotaxonomic studies of Sciomyzidae, with description of a new species, Dichetophora boyesi steyskal (Diptera: Acalyptrateae)"
Animalia,Insecta,Diptera,Sciomyzidae,Dictya,umbrarumseriesII,Achiasmatic,Male,12,XY,XY,"Boyes, J., L. Knutson and J. M. Van Brink (1972). Further cytotaxonomic studies of Sciomyzidae, with description of a new species, Dichetophora boyesi Steyskal (Diptera: Acalyptratae). Genetica 43(3): 334-365."
Animalia,Insecta,Diptera,Sciomyzidae,Dictyodes,dictyodes,Achiasmatic,Male,12,XY,XY,Boyes et al 1969. Cytotaxonomic studies of Sciomyzidae (Diptera: Acalyptratae)
Animalia,Insecta,Diptera,Sciomyzidae,Elgiva,cucularia,Achiasmatic,Male,12,XY,XY,"Boyes et al 1972. Further cytotaxonomic studies of Sciomyzidae, with description of a new species, Dichetophora boyesi steyskal (Diptera: Acalyptrateae)"
Animalia,Insecta,Diptera,Sciomyzidae,Elgiva,divisa,Achiasmatic,Male,12,not reported,,"Boyes et al 1972. Further cytotaxonomic studies of Sciomyzidae, with description of a new species, Dichetophora boyesi steyskal (Diptera: Acalyptrateae)"
Animalia,Insecta,Diptera,Sciomyzidae,Elgiva,rufa,Achiasmatic,Male,12,XY,XY,"Boyes et al 1972. Further cytotaxonomic studies of Sciomyzidae, with description of a new species, Dichetophora boyesi steyskal (Diptera: Acalyptrateae)"
