Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplificed SCS,Citation
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,salebratum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,salirium     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,satelles     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,scopulinum     ,,,22,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sejunctum sejunctum    ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sejunctum semiaureum    ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,semicinctum ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,semistriatum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,seudderi-group consimile ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,seudderi-group flohri ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,seudderi-group obtusidens ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,seudderi-group scudderi ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,siculum,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sierricola ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,simplex ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sordidum     ,,,22,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr ampliceps-Nr 1 ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr ampliceps-Nr 2 ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr aratum   ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr impotens   ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr mundum   ,,,22,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr transversale-Nr 1  ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp nr transversale-Nr 2  ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sp. ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,stephensi     ,,,32,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,striatum maurus    ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,sulcipenne hyperboroides ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,tairuense ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,tenellum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,tetracolum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,texanum     ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,thetys,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,tibiale     ,,,24,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,timidum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,transparens     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,transversale     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,tricolor     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,umbratum     ,,,22,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,vandykei ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,varicolor,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,varium     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,versicolor     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,versutum     ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,vicinus     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,wickhami ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,yukonoum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bembidion,zephyrum     ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Blemus,sp,,,22,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Blethsia,multipunctata,,,25,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,andalusiacus ,,,32,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,beaticus,,,32,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,bodemeyeri,,,33,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,cordicollis ,,,25,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,crepitans ,,,18,NeoXY,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,exhalans ,,,39,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,explodens,,,21,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,humeralis ,,,36,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,janthinipennis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,longicornis,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,pateri,,,32,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,pecoudi,,,20,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,plagiatus ,,,18,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,sclopeta ,,,32,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,sexmaculatus ,,,31,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Brachinus,variventris ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Bradybaenus,festivus ,,,32,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Broscus,cephalotes,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Broscus,glaber,,,24,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Broscus,rutilans ,,,30,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calachroa,sexpunctata ,,,30,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,abaxoides ,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,ambiguus chevrolati ,,,55,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,amplius ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,angularis,,,36,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,angustulus,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,ascendens,Asynaptic,Male,22,XYY,Complex XY,Serrano and Yadav (1984)
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,asturiensis ,,,36,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,auctus ,,,39,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,baeticus mateui,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,brevis ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,cf fuscipes,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,ciliatus ,,,38,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,circumseptus ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,cogtus,,,43,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,dejeani hispanicus ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,depressus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,erratus ,,,36,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,freyi ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,fuscipes ,,,36,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,fuscipes fuscipes ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,fuscipes graecus,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,gratensis ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,hispanicus,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,luctosus,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,melanocephalus ,,,38,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,micropterus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,mollis ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,oreades,,,39,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,rectus ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,rotundatus ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,rubricus ,,,39,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,rufocastaneus ,,,36,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,spretus,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calathus,vuillefroyi ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,beesoni ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,chinense ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,inquisitor ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,maderae indicum ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,maderae indigator,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,orientale ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Calosoma,sycophanta ,,,27,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,abbreviatus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,alpestris alpestris ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,alpestris hoppei ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,arcensis arcensis ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,auronitens auronitens ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,auronitens festivus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,blaptoides,Asynaptic,Male,28,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,blaptoides blaptoides ,,,29,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,blaptoides lewisii ,,,28,Xyr,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,blaptoides oxuroides ,,,28,Xyr,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,blaptoides rugipennis ,,,28,Xyr,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,caelatus ,,,28,Xyr,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,caelatus schreiberi ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,cancellatus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,cancellatus cancellatus ,,,27,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,cancellatus celticus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,carinthiacus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,clathratus clathratus ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,coarctatus,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,coriaceus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,coriaceus coriaceus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,creutzeri kircheri ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,creutzeri rildoi ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,croaticus croaticus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,depressus bonellii ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,deyrollei ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,dufouri,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,errans ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,faustus faustus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,fruhstorferi,Asynaptic,Male,28,Xyr,XY,Serrano and Yadav (1984)
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,galicianus ,,,28,XY,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,ghiliani ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,glabratus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,glabratus glabratus ,,,25,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,granulatus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,granulatus granulatus ,,,17,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,guadarramus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,hispanus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,hortensis hortensis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,intricatus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,intricatus intricatus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,irregularis irregularis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,lineatus basilicus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,lineatus lateralis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,lineatus lineatus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,lineatus troberti ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,lusitanicus brevis ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,macrocephalus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,macrocephalus cantabricus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,melancholicus costatus ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,monticola ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,morbillosus,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,nemoralis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,nemoralis meridiolis ,,,27,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,nemoralis nemoralis ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,nitens ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,olympia,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,problematicus ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,problematicus gallicus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,punctatoauratus ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,purpurascens ,,,29,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,purpurascens fulgens ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,purpurascens purpurascens ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,pyreeus ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,pyreeus occidentalis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,pyreeus pyreeus ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,rugosus,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,rutilans ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,serratus ,,,29,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,silvestris silvestris ,,,26,NeoXY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,solieri ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,splendens ,,,27,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,splendens splendens ,,,29,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carabus,violaceus germari ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carenum,interruptum ,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carterus,fulvipes ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carterus,interceptus,,,57,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Carterus,rotundicollis ,,,57,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Castelnaudi,wilsoni ,,,57,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Ceratoderus,bifasciatus,,,51,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Ceroglossus,chilensis sp a,,,28,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Ceroglossus,chilensis sp b,,,30,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Ceroglossus,chilensis sp c,,,42,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,aestivus ,,,41,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,darlingensis ,,,34,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,duvauceli ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,fraterculus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,greyanus ,,,39,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,hamifer ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,impressicollis ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,impunctifrons ,,,39,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,laetiusculus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,laticollis ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,malachinus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,neelgheriensis ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,nitidicollis ,,,35,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,olivieri,,,35,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,orbicollis ,,,37,,,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,pagaeoides ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,pallipes ,,,35,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,pennsylvanicus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,pictus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,praefectus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,pretiosus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,pulcher ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,scapularis ,,,40,XY,XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,sp. ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,spoliatus ,,,39,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,tricolor ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,tristis,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,velutinus auricollis ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,vestitus ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,virens,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,xanthospilus,Asynaptic,Male,36,Xyp,XY,Serrano and Yadav (1984)
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Chlaenius,xanthospilus,Asynaptic,Male,37,Xyp,XY,Serrano and Yadav (1984)
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,agta,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,albi,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,ancocisconensis ,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,angulata,,,22,complexXO,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,argentata ,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,aterrima ,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,aurulenta ,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,bigemi,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,brevis,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,campestris ,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,cardilba ,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,chloris,,,24,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,chloropleura,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,cogta,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,cyclobregma,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,deserticoloides ,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,dorsalis ,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,dromicoides,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,duodecimguttata ,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,duponti,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,flohri ,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,formosa generosa ,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,fulgoris ,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,funerea,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,gillesensis ,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,hemichrysea ,,,26,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,hispanica,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,holosericea,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,hybrida ,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,indica,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,intermedia,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,lemniscata ,,,21,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,litorea goudoti,,,23,XXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,littoralis,,,22,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Adephaga,Carabidae,Cicindela,marocca pseuomarocca ,,,22,XXXY,Complex XY,
