Kingdom,Class,Order,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified SCS,Citation,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,NCBI_Standardized_Name
Animalia,Mammalia,Didelphimorphia,Didelphidae,Marmosa,alstoni,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marmosa alstoni
Animalia,Mammalia,Didelphimorphia,Didelphidae,Marmosa,murina,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marmosa murina
Animalia,Mammalia,Didelphimorphia,Didelphidae,Marmosa,pusilla,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Didelphimorphia,Didelphidae,Marmosa,robinsoni,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marmosa robinsoni
Animalia,Mammalia,Didelphimorphia,Didelphidae,Marmosa,sp.,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marmosa sp.
Animalia,Mammalia,Didelphimorphia,Didelphidae,Marmosops,incanus,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marmosops incanus
Animalia,Mammalia,Didelphimorphia,Didelphidae,Metachirus,nudicaudatus,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metachirus nudicaudatus
Animalia,Mammalia,Didelphimorphia,Didelphidae,Micoureus,demerarae,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marmosa demerarae
Animalia,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,brevicaudata,Asynaptic Sex Chromosomes,Male,18,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monodelphis brevicaudata
Animalia,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,domestica,Asynaptic Sex Chromosomes,Male,NA,XY,XY,"Merry, D.E., Pathak, S. and VandeBerg, J.L., 1983. Differential NOR activities in somatic and germ cells of Monodelphis domestica (Marsupialia, Mammalia). Cytogenetic and Genome Research, 35(4), pp.244-251.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monodelphis domestica
Animalia,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,domestica,Asynaptic Sex Chromosomes,Male,18,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monodelphis domestica
Animalia,Mammalia,Didelphimorphia,Didelphidae,Philander,opossum,Asynaptic Sex Chromosomes,Male,22,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philander opossum
Animalia,Mammalia,Didelphimorphia,Didelphidae,Thylamys,elegans,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thylamys elegans
Animalia,Mammalia,Didelphimorphia,Didelphidae,Thylamys,elegans,Achiasmatic Sex Chromosomes,Male,NA,XY,XY,"Domingo, D.O., 2012. Centromere behavior in Saccharomyces cerevisiae meiotic prophase. The University of Oklahoma Health Sciences Center.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thylamys elegans
Animalia,Mammalia,Diprodontia,Acrobatidae,Acrobates,pygmaeus,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acrobates pygmaeus
Animalia,Mammalia,Diprodontia,Burramyidae,Cercartetus,concinnus,Asynaptic Sex Chromosomes,Male,14,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cercartetus concinnus
Animalia,Mammalia,Diprodontia,Macropodidae,Macropus,eugenii,Asynaptic Sex Chromosomes,Male,16,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notamacropus eugenii
Animalia,Mammalia,Diprotodontia,Acrobatidae,Acrobates,pygmaeus,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acrobates pygmaeus
Animalia,Mammalia,Diprotodontia,Acrobatidae,Dactylopsila,palpator,Asynaptic Sex Chromosomes,Male,18,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dactylopsila palpator
Animalia,Mammalia,Diprotodontia,Acrobatidae,Dactylopsila,trivirgata,Asynaptic Sex Chromosomes,Male,18,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dactylopsila trivirgata
Animalia,Mammalia,Diprotodontia,Acrobatidae,Distoechurus,pennatus,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distoechurus pennatus
Animalia,Mammalia,Diprotodontia,Burramyidae,Burramys,parvus,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burramys parvus
Animalia,Mammalia,Diprotodontia,Burramyidae,Cercartetus,concinnus,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cercartetus concinnus
Animalia,Mammalia,Diprotodontia,Burramyidae,Cercartetus,lepidus,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cercartetus lepidus
Animalia,Mammalia,Diprotodontia,Burramyidae,Cercartetus,nanus,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cercartetus nana
Animalia,Mammalia,Diprotodontia,Hypsiprymnodontidae,Hypsiprymnodon,moschatus,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypsiprymnodon moschatus
Animalia,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,dorianus,Asynaptic Sex Chromosomes,Male,12,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dendrolagus dorianus
Animalia,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,goodfellowi,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dendrolagus goodfellowi
Animalia,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,muelleri,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dorcopsis muelleri
Animalia,Mammalia,Diprotodontia,Macropodidae,Dorcopsulus,vanheurni,Asynaptic Sex Chromosomes,Male,18,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dorcopsulus vanheurni
Animalia,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,conspicillata,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,hirsutus,Asynaptic Sex Chromosomes,Male,20,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lagorchestes hirsutus
Animalia,Mammalia,Diprotodontia,Macropodidae,Lagostrphus,fasciatus,Asynaptic Sex Chromosomes,Male,32,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,agilis,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notamacropus agilis
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,antilopinus,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osphranter antilopinus
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,bicolor,Asynaptic Sex Chromosomes,Male,10,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,eugenii,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notamacropus eugenii
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,fuliginosus,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macropus fuliginosus
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,giganteus,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macropus giganteus
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,irma,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notamacropus irma
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,parma,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notamacropus parma
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,parryi,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,robustus,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osphranter robustus
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,rufogriseus,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notamacropus rufogriseus
Animalia,Mammalia,Diprotodontia,Macropodidae,Macropus,rufus,Asynaptic Sex Chromosomes,Male,20,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osphranter rufus
Animalia,Mammalia,Diprotodontia,Macropodidae,Onychogalea,fraenata,Asynaptic Sex Chromosomes,Male,18,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Onychogalea frenata
Animalia,Mammalia,Diprotodontia,Macropodidae,Onychogalea,unguifera,Asynaptic Sex Chromosomes,Male,20,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Onychogalea unguifera
Animalia,Mammalia,Diprotodontia,Macropodidae,Peradorcas,concinna,Asynaptic Sex Chromosomes,Male,16,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petrogale concinna
Animalia,Mammalia,Diprotodontia,Macropodidae,Petrogale,lateralis,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petrogale lateralis
Animalia,Mammalia,Diprotodontia,Macropodidae,Petrogale,xanthopus,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petrogale xanthopus
Animalia,Mammalia,Diprotodontia,Macropodidae,Setonix,brachyurus,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Setonix brachyurus
Animalia,Mammalia,Diprotodontia,Macropodidae,Thylogale,brunii,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thylogale brunii
Animalia,Mammalia,Diprotodontia,Macropodidae,Thylogale,stigmatica,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thylogale stigmatica
Animalia,Mammalia,Diprotodontia,Macropodidae,Wallabia,eugenii,Asynaptic Sex Chromosomes,Male,16,XY,XY,evobir.shinyapps.io/mammals/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,leadbeateri,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gymnobelideus leadbeateri
Animalia,Mammalia,Diprotodontia,Petauridae,Petarurus,breviceps,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Petauridae,Petarurus,norfolcensis,Asynaptic Sex Chromosomes,Male,22,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Mammalia,Diprotodontia,Phalangeridae,Ailurops,ursinus,Asynaptic Sex Chromosomes,Male,NA,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ailurops ursinus
Animalia,Mammalia,Diprotodontia,Phalangeridae,Phalanger,gymnotis,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phalanger gymnotis
Animalia,Mammalia,Diprotodontia,Phalangeridae,Phalanger,orientalis,Asynaptic Sex Chromosomes,Male,14,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phalanger orientalis
Animalia,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,Asynaptic Sex Chromosomes,Male,NA,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spilocuscus maculatus
Animalia,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,rufoniger,Asynaptic Sex Chromosomes,Male,NA,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spilocuscus rufoniger
Animalia,Mammalia,Diprotodontia,Phalangeridae,Strigocuscus,celebensis,Asynaptic Sex Chromosomes,Male,NA,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strigocuscus celebensis
Animalia,Mammalia,Diprotodontia,Phalangeridae,Strigocuscus,pelengensis,Asynaptic Sex Chromosomes,Male,NA,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strigocuscus pelengensis
Animalia,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,caninus,Asynaptic Sex Chromosomes,Male,20,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trichosurus caninus
Animalia,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,johnstonii,Asynaptic Sex Chromosomes,Male,20,XY,XY,"Westerman, M., Meredith, R.W. and Springer, M.S., 2010. Cytogenetics meets phylogenetics: a review of karyotype evolution in diprotodontian marsupials. Journal of Heredity, 101(6), pp.690-702.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trichosurus johnstonii
