Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid #,Male Diploid #,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus poweri,Xenopus laevis sudanensis,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M. and Steinlein, C., 2015. Chromosome banding in Amphibia. XXXII. The genus Xenopus (Anura, Pipidae). Cytogenetic and genome research, 145(3-4), pp.201-217."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus poweri,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus pygmaeus,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus ruwenzoriensis,NA,chiasmatic,12,NA,108,NA,NA,bisexual reproduction,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus sp.nov X,NA,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus tropicalis,NA,chiasmatic,2,NA,20,NA,NA,NA,NA,"Goin, O.B., C.J. Goin, and K. Bachmann 1968. DNA and amphibian life history. Copeia 1968: 532-540."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus tropicalis,NA,chiasmatic,NA,NA,NA,NA,XY,NA,NA,"Roco, A. S., Olmstead, A. W., Degitz, S. J., Amano, T., Zimmerman, L. B., & Bullejos, M. (2015). Coexistence of Y, W, and Z sex chromosomes in Xenopus tropicalis. Proceedings of the National Academy of Sciences, 112(34), E4752-E4761."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus tropicalis,NA,chiasmatic,NA,NA,NA,NA,ZW,NA,NA,"Roco, A. S., Olmstead, A. W., Degitz, S. J., Amano, T., Zimmerman, L. B., & Bullejos, M. (2015). Coexistence of Y, W, and Z sex chromosomes in Xenopus tropicalis. Proceedings of the National Academy of Sciences, 112(34), E4752-E4761."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus tropicalis,NA,chiasmatic,3,NA,30,NA,NA,polyploid found in wild population,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus vestitus,NA,chiasmatic,8,NA,72,NA,NA,bisexual reproduction,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus victorianus,Xenopus laevis bunyoniensis,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus victorianus,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus victorianus,Xenopus laevis victorianus,chiasmatic,NA,NA,36,NA,NA,NA,NA,"Tymowska, J. and Fischberg. 1973. Chromosome complements of the genus Xenopus. Chromosoma 44: 335-342."
Amphibia,Chordata,Amphiba,Anura,Ptychadenidae,Ptychadena anchietae,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ptychadenidae,Ptychadena cooperi,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P. and M. Tandy. 1981. Chromosome lineages in African ranoid frogs. Monit. Zool. Ital., N. S. suppl. 15, No. 5: 55-91."
Amphibia,Chordata,Amphiba,Anura,Ptychadenidae,Ptychadena erlangeri,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ptychadenidae,Ptychadena mascareniensis,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ptychadenidae,Ptychadena perreti,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ptychadenidae,Ptychadena sp,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Amietia angolensis,Rana angolensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Amietia fuscigula,Rana fuscigula,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Anhydrophryne rattrayi,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Bogart, J. P. and M. Tandy. 1981. Chromosome lineages in African ranoid frogs. Monit. Zool. Ital., N. S. suppl. 15, No. 5: 55-91."
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Poyntonia paludicola,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Channing, A. and R. C. Boycott. 1989. A new frog genus and species from the mountains of the southwestern Cape, South Africa (Anura: Ranidae). Copeia 1989: 467-471."
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Pyxicephalus adspersus,NA,chiasmatic,NA,NA,26,NA,ZW,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Tomopterna delalandii,Pyxicephalus delalandii,chiasmatic,NA,NA,26,NA,ZW,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Tomopterna delalandii,Pyxicephalus delalandii,chiasmatic,4,NA,52,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pyxicephalidae,Tomopterna tandyi,NA,chiasmatic,4,NA,52,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amnirana albolabris,Rana albolabris,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Scheel, J. J. 1973. The chromosomes of some African anuran species. In: J. H. Schroder (ed.), Genetics and Mutagenesis of Fish. Springer Verlag, Berlin. Pp. 113-116."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amnirana nicobariensis,Rana nicobariensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops granulosus,NA,chiasmatic,NA,NA,26,NA,XY,NA,NA,"Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops granulosus,NA,chiasmatic,NA,NA,26,NA,NA,female,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops granulosus,NA,chiasmatic,NA,NA,27,NA,NA,male,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops hongkongensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops jinjiangensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops liangshanensis,NA,chiasmatic,NA,NA,26,NA,ZW,NA,NA,"Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops lifanensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops loloensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops mantzorum,NA,chiasmatic,NA,NA,26,NA,XY,NA,NA,"Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops mantzorum,Amolops kangtingensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops mantzorum,NA,chiasmatic,NA,NA,27,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops panhai,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Pradit, W., Suwannapoom, C., Bowonchairit, K., Buddhachat, K., Tantithakura, O. and Chomdej, S., 2018. Preliminary karyotype analysis of Amolops panhai and Sylvirana nigrovittata (Anura, Ranidae) from southern Thailand. The Nucleus, 61(1), pp.69-73."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops ricketti,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops tuberodepressus,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Liu, W. and Yang, D., 2000. A new species of Amolops (Anura: Ranidae) from Yunnan, China, with a discussion of karyological diversity in Amolops. Herpetologica, pp.231-238."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops viridimaculatus,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Amolops wuyiensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Babina holsti,Rana holsti,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Babina subaspera,Rana subaspera,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Chalcorana chalconota,Rana chalconota,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Clinotarsus curtipes,Rana curtipes,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H., Kuramoto, M., KS, S. and Rahiman, M.A., 2006. Karyotypic variations in three Indian species of the genus Rana (Anura: Ranidae) from the Western Ghats, India.Cytologia,71(1), pp.63-68."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Glandirana emeljanovi,Rugosa emeljanovi,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Glandirana minima,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Glandirana rugosa,Rana rugosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Glandirana rugosa,NA,chiasmatic,3,NA,39,NA,NA,produced experimentally,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Glandirana tientaiensis,Rugosa tientaiensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hydrophylax malabaricus,Rana malabarica,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H., Kuramoto, M., KS, S. and Rahiman, M.A., 2006. Karyotypic variations in three Indian species of the genus Rana (Anura: Ranidae) from the Western Ghats, India.Cytologia,71(1), pp.63-68."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hylarana erythraea,Rana erythraea,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hylarana lateralis,Pelophylax nigrolineata Rana nigrolineata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hylarana latouchii,Rana latouchii,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hylarana narina,NA,chiasmatic,NA,NA,26,NA,NA,identification uncertain,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hylarana sp,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Hylarana taipehensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Indosylvirana milleti,Hylarana bannanica,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Indosylvirana temporalis,Rana temporalis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H., Kuramoto, M., KS, S. and Rahiman, M.A., 2006. Karyotypic variations in three Indian species of the genus Rana (Anura: Ranidae) from the Western Ghats, India.Cytologia,71(1), pp.63-68."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates areolatus,Rana areolata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates blairi,Rana blairi,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates catesbeianus,Rana catesbeiana,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates chiricahuensis,Rana chiricahuensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Green, D. M. and D. M. Delisle. 1985. Allotriploidy in natural hybrid-frogs, Rana chiricahuensis X R. pipiens, from Arizona: Chromosomes and electrophoretic evidence. J. Herpetol. 19: 385-390."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates chiricahuensis x pipiens,NA,chiasmatic,3,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates clamitans,Rana clamitans,chiasmatic,NA,NA,26,NA,XY,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates forreri,Rana forreri,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Frost, J. S. and J. T. Bagnara. 1977. An analysis of reproductive isolation between Rana magnaocularis and Rana berlandieri forreri (Rana pipiens complex). J. Exp. Zool. 202: 291-305."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates magnaocularis,Rana magnaocularis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Frost, J. S. and J. T. Bagnara. 1977. An analysis of reproductive isolation between Rana magnaocularis and Rana berlandieri forreri (Rana pipiens complex). J. Exp. Zool. 202: 291-305."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates palmipes,Rana palmipes,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates palustris,Rana palustris,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates pipiens,NA,chiasmatic,3,NA,39,NA,NA,produced experimentally,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates pipiens,Rana pipiens,chiasmatic,NA,NA,26,NA,XY,NA,NA,"Sze, L.C. 1953. Changes in the amount of desoxyribonucleic acid in the development of Rana pipiens. Journal of Experimental Zoology 122: 577-601."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates septentrionalis,Rana septentrionalis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates sphenocephalus,Rana sphenocephala,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates sylvaticus,Rana sylvatica,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates vibicarius,Rana vibicaria,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates virgatipes,Rana virgatipes,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Lithobates warszewitschii,Rana warschewitschii,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Nidirana adenopleura,Hylarana adenopleura Rana adenopleura,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Nidirana daunchina,Hylarana daunchina,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Nidirana okinavana,Hylarana psaltes Rana psaltes Rana okinavana,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Nidirana pleuraden,Pelophylax pleuraden Rana pleuraden,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana andersoni,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana exiliversabilis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana grahami,Rana grahami,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana hainanensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana ishikawae,Rana ishikawae,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana jingdongensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana junlianensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana kuangwuensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana livida,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"XU, Y. and HU, J.S., 2008. A study on the karyotype of Yunnan large odorous frog (Odorrana livida). Journal of Yunnan University (Natural Sciences Edition), p.S1."
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana margaretae,Rana margaratae,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana narina,Rana narina,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Ranidae,Odorrana nasuta,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
