Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified SCS,Citation
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,madagascariensis,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,niveiceps,Achiasmatic,Male,10,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,peregrinus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,platytarsus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,simplicipes,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,aberrantis,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,americanus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,astutus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,braueri,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,canadensis,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,corollae,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,curtus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,depressus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,lapponicus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,latifasciatus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,lundbecki,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,luniger,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,n.sp.1,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,n.sp.2,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,perplexus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,snowi,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,sp.A,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,sp.B,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,sp.C,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Metasyrphus,wiedemanni,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., & Brink, J. M. (1964). Chromosomes of syrphidae.Chromosoma,15(5), 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Microdon,brachycerus,Achiasmatic,Male,14,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Microdon,fulgens,Achiasmatic,Male,14,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Microdon,piperi,Achiasmatic,Male,14,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Microdon,violaceus,Achiasmatic,Male,14,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Milesia,undulata,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Milesia,virginiensis,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., & van Brink, J. M. (1967). Chromosomes of Syrphidae. 3. Karyotypes of some species in the tribes Milesiini and Myoleptini.Chromosoma,22(4), 417."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Myathropa,florea,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Myolepta,luctuosa,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Myolepta,luteola,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Myolepta,pretiosa,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., & van Brink, J. M. (1967). Chromosomes of Syrphidae. 3. Karyotypes of some species in the tribes Milesiini and Myoleptini.Chromosoma,22(4), 417."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Myolepta,ruficornis,Achiasmatic,Male,10,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Myolepta,strigilata,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., & van Brink, J. M. (1967). Chromosomes of Syrphidae. 3. Karyotypes of some species in the tribes Milesiini and Myoleptini.Chromosoma,22(4), 417."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Nausigaster,punctulata,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,dispar,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,floralis,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,geniculata,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,globosa,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,metallica,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,podagrica,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,sp.,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neoascia,sphaerophoria,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,calcaratus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,latitarsus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,rita,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,sp.1,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,sp.4,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,sp.A,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,sp.B,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,sp.C,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Neocnemodon,vitripennis,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,NewGenus1,sinuata,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,NewGenus1,sp.1,Achiasmatic,Male,12,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,NewGenus1,sp.5,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ornidia,obesa,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Orphnabaccha,coerulea,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Orphnabaccha,decipiens,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Orphnabaccha,sp.,Achiasmatic,Male,10,XY,XY,"Boyes, J., B. C. Boyes, J. M. van Brink and J. Vockeroth (1973). Cytotaxonomy of South American Syrphinae (Diptera: Syrphidae). Genetica 44(3): 368-415."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Orphnabaccha,sp.2,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Boyes, B. C., van Brink, J. M., & Vockeroth, J. R. (1973). Cytotaxonomy of South American Syrphinae (Diptera: Syrphidae).Genetica,44(3), 368-415."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Orphnabaccha,sp.5,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Orthoprosopa,grisea,Achiasmatic,Male,12,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,agrorum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,albifrons,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,conica,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,distinguenda,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,elegans,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,fasciata,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,furcata,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,lateralis,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,meigenii,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,melanaspis,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,obsoleta,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,pusilla,Achiasmatic,Male,10,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,rufiventris,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,sp.12,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,sp.16,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,sp.17,Achiasmatic,Male,10,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,testaceicornis,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,urotaenia,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Palpada,vinetorum,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragopsis,strigalus,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1959). Somatic Chromosomes of Some Syrphid Flies. Canadian Journal of Genetics and Cytology 1(1): 39-48."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragus,albifrons,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragus,azureus,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragus,bicolor,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragus,borbonicus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragus,crenulatus,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Paragus,longiventris,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
