Kingdom,Class,Subclass,Order,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified Sex Chromosome System,Citation
Animalia,Mammalia,Theria,Pilosa,Choloepodidae,Choloepus,didactylus,,,53,XY,XY,
Animalia,Mammalia,Theria,Pilosa,Choloepodidae,Choloepus,hoffmanni,,,49,complex XY,Complex XY,
Animalia,Mammalia,Theria,Pilosa,Cyclopedidae,Cyclopes,didactylus,,,64,XY,XY,
Animalia,Mammalia,Theria,Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,,,60,XY,XY,
Animalia,Mammalia,Theria,Pilosa,Myrmecophagidae,Tamandua,tetradactyla,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,azarae,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,boliviensis,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,inflatus,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,lemurinus grisiemembra,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,nancymaae,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,sp.,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Aotidae,Aotus,trivirgatus,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,arctoidea,,,44,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,belzebul,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,caraya,,,52,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,fusca,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,fusca clamitans,,,46,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,guariba,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,palliata,,,54,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,sara,,,50,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,sara,,,52,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,seniculus,,,44,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Alouatta,seniculus macconnelli,,,46,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Ateles,belzebuth marginatus,,,34,XY,XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Ateles,geoffroyi,,,34,XY,XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Ateles,paniscus,,,34,XY,XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Brachyteles,arachnoides,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Lagothrix,lagotricha,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Atelidae,Lagothrix,ubericolor,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callimico,goeldii,,,48,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,argentata,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,chrysoleuca,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,emiliae,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,geoffroyi,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,humeralifer,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,humeralifer,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,jacchus,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,mauesi,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Callithrix,pygmaea,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Cebuella,pygmaea,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Leontopithecus,chrysopygus,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Leontopithecus,rosalia,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Saguinus,fusicollis,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Saguinus,imperator,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Saguinus,midas,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Saguinus,mystax,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Saguinus,nigricollis,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Callitrichidae,Saguinus,oedipus,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,albifrons,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,albifrons albifrons,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,apella,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,apella paraguayanus,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,capucinus,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,olivaceus,,,52,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Cebus,olivaceus,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cebidae,Saimiri,sciureus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Allenopithecus,nigroviridis,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercocebus,galeritus,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercocebus,torquatus,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,aethiops,,,60,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,ascanius,,,66,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,ascanius schmidti,,,66,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,cephus,,,66,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,diana,,,58,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,l'hoesti,,,60,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,mitis,,,72,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,mona campbell,,,66,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,neglectus,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,nictitans,,,70,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,petaurista,,,66,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,pogonias,,,72,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Cercopithecus,talapoin,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Colobus,angolensis palliatus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Colobus,guereza,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Erythrocebus,patas,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Macaca,fascicularis,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Macaca,fuscata,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Macaca,mulatta,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Macaca,nigra,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Macaca,sylvanus,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Mandrillus,sphinx,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Miopithecus,talapoin,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Nasalis,larvatus,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Papio,anubis,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Papio,hamadryas,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Papio,papio,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Presbytis,entellus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Presbytis,obscurus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Pygathrix,nemaeus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Semnopithecus,entellus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Theropithecus,gelada,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Trachypithecus,cristatus,,,44,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Cercopithecidae,Trachypithecus,obscurus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Cheirogaleidae,Microcebus,murinus,,,66,XY,XY,
Animalia,Mammalia,Theria,Primates,Daubentoniidae,Daubentonia,madagascariensis,,,30,XY,XY,
Animalia,Mammalia,Theria,Primates,Galagidae,Galago,alleni,,,40,XY,XY,
Animalia,Mammalia,Theria,Primates,Galagidae,Galago,crassicaudatus monteiri,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Galagidae,Galago,demidovii,,,58,XY,XY,
Animalia,Mammalia,Theria,Primates,Galagidae,Galago,moholi,,,38,XY,XY,
Animalia,Mammalia,Theria,Primates,Galagidae,Otolemur,crassicaudatus,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Gorilla,gorilla,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Homo,sapiens,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Pan,paniscus,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Pan,troglodytes,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Pongo,abelii,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Pongo,pygmaeus,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Hominidae,Pongo,pygmaeus abelii,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Hoolock,hoolock,,,38,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Hoolock,leuconedys,,,38,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Hylobates,concolor,,,52,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Hylobates,lar,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Hylobates,moloch,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Hylobates,syndactylus,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Nomascus,concolor,,,52,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Nomascus,gabriellae,,,52,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Nomascus,leucogenys,,,52,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Nomascus,siki,,,52,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Symphalangus,brachytanites,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Hylobatidae,Symphalangus,syndactylus,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Indriidae,Propithecus,tattersalli,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Indriidae,Propithecus,verreauxi coquereli,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Eulemur,fulvus,,,60,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Eulemur,fulvus sanfordi,,,60,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Eulemur,macaco,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Eulemur,macaco falvifrons,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Lemur,catta,,,56,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Lemur,fulvus fulvus,,,60,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Lemur,macaco,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Lemuridae,Lemur,variegatus subcinctus,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Lepilemuridae,Lepilemur,leucopus,,,26,XY,XY,
Animalia,Mammalia,Theria,Primates,Lepilemuridae,Lepilemur,ruficaudatus,,,20,XY,XY,
Animalia,Mammalia,Theria,Primates,Lepilemuridae,Lepilemur,septentrionalis,,,34,XY,XY,
Animalia,Mammalia,Theria,Primates,Lorisidae,Loris,tardigradus,,,62,XY,XY,
Animalia,Mammalia,Theria,Primates,Lorisidae,Nycticebus,coucang,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Lorisidae,Nycticebus,pygmaeus,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Cacajao,calvus,,,46,complex XY,Complex XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Cacajao,calvus rubicundus,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,coimbrai,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,cupreus,,,46,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,donacophilus pallescens,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,hoffmannsi,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,lugens,,,16,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,nigrifrons,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,pallescens,,,50,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,personatus,,,44,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,personatus nigrifrous,,,42,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Callicebus,torquatus,,,22,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Chiropotes,utahicki,,,54,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Pithecia,irrorata,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Pitheciidae,Pithecia,pithecia,,,48,XY,XY,
Animalia,Mammalia,Theria,Primates,Tarsiidae,Tarsius,bancanus,,,80,XY,XY,
Animalia,Mammalia,Theria,Primates,Tarsiidae,Tarsius,syrichta,,,80,XY,XY,
Animalia,Mammalia,Theria,Proboscidea,Elephantidae,Elephas,maximus,,,56,XY,XY,
Animalia,Mammalia,Theria,Proboscidea,Elephantidae,Loxodonta,africana,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Abrocomidae,Abrocoma,bennetti,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Bathyergus,janetta,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Fukomys,darlingi,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Fukomys,hottentotus damarensis,,,80,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Fukomys,hottentotus damarensis,,,78,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Fukomys,mechowi,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Georychus,capensis,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Bathyergidae,Heliophobius,argenteocinereus,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Capromyidae,Capromys,pilorodes,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Capromyidae,Mysateles,prehensilis,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Castoridae,Castor,canadiensis,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Castoridae,Castor,fiber,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Caviidae,Cavia,porcellus,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Caviidae,Cavia,tschudii,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Caviidae,Dolichotis,patagonum,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Caviidae,Hydrochoeris,hydrochaeris,,,66,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Chinchillidae,Chinchilla,laniger,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Chinchillidae,Lagostomus,maximus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Chinchillinae,Chinchilla,laniger,Achiasmatic,Male,64,XY,XY,"Solari, A.J. and Rahn, M.I., 1985. Asymmetry and resolution of the synaptonemal complex in the XY pair of Chinchilla laniger. Genetica, 67(1), pp.63-71."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Clethrionomys,glareolus,Asynaptic,Male,56,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,agrestis,Asynaptic,Male,50,XY,XY,"Mathias, M.D.L., Hart, E.B., Ramalhinho, M.D.G. and Jaarola, M., 2017. Microtus agrestis (Rodentia: Cricetidae). Mammalian Species, 49(944), pp.23-39."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,arvalis,Asynaptic,Male,,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,arvalis,Asynaptic,Male,46,XY,XY,"ASHLEY, T., JAAROLA, M. and FREDGA, K., 1990. Absence of synapsis during pachynema of the normal sized sex chromosomes of Microtus arvalis. Hereditas, 111(3), pp.295-304."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,arvalis,Asynaptic,Male,,,,"Borodin, P.M., Sablina, O.V. and Rodionova, M.I., 1995. Pattern of X‐Y chromosome pairing in microtine rodents. Hereditas, 123(1), pp.17-23."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,cabrerae,Asynaptic,Male,54,XY,XY,"Jim�nez R, Carnero A, Burgos M, S�nchez A, D�az de la Guardia R (1991) Achiasmatic giant sex chromosomes in the vole Microtus cabrerae (Rodentia, Microtidae). Cytogenetics and Cell Genetics, 57, 56�58."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,cabrerae,Asynaptic,Male,,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,guentheri,Asynaptic,Male,54,XY,XY,"Mitsainas, G.P., Rovatsos, M.T. and Giagia-Athanasopoulou, E.B., 2010. Heterochromatin study and geographical distribution of Microtus species (Rodentia, Arvicolinae) from Greece. Mammalian biology, 75(3), pp.261-269."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,kikuchii,Asynaptic,Male,30,XY,XY,"Mekada, K., Harada, M., Lin, L.K., Koyasu, K., Borodin, P.M. and Oda, S.I., 2001. Pattern of XY chromosome pairing in the Taiwan vole, Microtus kikuchii. Genome, 44(1), pp.27-31."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,kirgisorum,Asynaptic,Male,54,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,kirgisorum,Asynaptic,Male,,,,"Borodin, P.M., Sablina, O.V. and Rodionova, M.I., 1995. Pattern of X‐Y chromosome pairing in microtine rodents. Hereditas, 123(1), pp.17-23."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,oeconomus,Asynaptic,Male,30,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,rossiaemeridionalis,Asynaptic,Male,,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,rossiaemeridionalis,Asynaptic,Male,54,XY,XY,"Mitsainas, G.P., Rovatsos, M.T. and Giagia-Athanasopoulou, E.B., 2010. Heterochromatin study and geographical distribution of Microtus species (Rodentia, Arvicolinae) from Greece. Mammalian biology, 75(3), pp.261-269."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,rossiaemeridionalis,Asynaptic,Male,,,,"Borodin, P.M., Sablina, O.V. and Rodionova, M.I., 1995. Pattern of X‐Y chromosome pairing in microtine rodents. Hereditas, 123(1), pp.17-23."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,subterraneus,Asynaptic,Male,52,XY,XY,"Mitsainas, G.P., Rovatsos, M.T. and Giagia-Athanasopoulou, E.B., 2010. Heterochromatin study and geographical distribution of Microtus species (Rodentia, Arvicolinae) from Greece. Mammalian biology, 75(3), pp.261-269."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,thomasi,Asynaptic,Male,44,,,"Rovatsos, M.T., Mitsainas, G.P., Paspali, G., Oruci, S. and Giagia-Athanasopoulou, E.B., 2011. Geographical distribution and chromosomal study of the underground vole Microtus thomasi in Albania and Montenegro. Mammalian Biology, 76(1), pp.22-27."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,transcapicus,Asynaptic,Male,,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cimicidae,Microtus,transcaspicus,Asynaptic,Male,52,XY,XY,"Mahmoudi, A., Darvish, J., Aliabadian, M., Khosravi, M., Golenishchev, F. N., & Kry�tufek, B. (2014). Chromosomal diversity in the genus Microtus at its southern distributional margin in Iran. Folia Zoologica, 63(4), 290-295."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Abrothrix,longipilis,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Abrothrix,olivaceus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Abrothrix,sanborni,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,aerosus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,cursor,,,15,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,montensis,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,orophilus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,paranaensis,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,serrensis,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,simulator,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,sp.,,,10,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,toba,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,urichi venezeulensis,,,18,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Akodon,xanthorhinus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Allocricetulus,curtatus,,,20,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Allocricetulus,eversmanni,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Allocricetulus,pseudocurtatus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Alticola,argentatus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Alticola,barakshin,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Alticola,macrotis,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Alticola,olchonensis,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Alticola,strelzowi,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Amphinectomys,savamis,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Anotomys,leander,,,92,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Arvicola,amphibius,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Arvicola,terrestris,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Auliscomys,boliviensis,,,22,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Auliscomys,micropus,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Auliscomys,sublimis,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Baiomys,taylori subater,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Blanfordimys,afghanus,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Blanfordimys,bucharicus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,bailwardi,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,bailwardi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,bailwardi,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,elburzensis,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,firiusaensis,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,mystax,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,sp. 1,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,sp. 2,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,sp. 3,,,37,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Calomyscus,urartensis,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cerradomys,langguthi,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Chionomys,gud,,,54,XY,XY,
